Id,Age,Height,Eye_Color,Hair_Color,Gender,Plate_Number,Car_Make,Car_Model
620275,33,74,"amber","Green","Female","SKRQ66","Chevrolet","Corvette"
623270,45,80,"amber","Black","Female","U5SIIJ","Chevrolet","Monte Carlo"
654758,73,55,"amber","White","Female","W6G40E","Chevrolet","Silverado 2500"
668546,24,56,"amber","Grey","Female","5RT252","Chevrolet","Avalanche 1500"
681227,44,79,"amber","Grey","Female","5R8TNN","Chevrolet","Venture"
690986,85,64,"amber","Blue","Female","WE4F0R","Chevrolet","Cavalier"
708887,82,79,"amber","Grey","Female","B0516P","Chevrolet","Trailblazer"
714712,87,53,"amber","Black","Female","U4XB2H","Chevrolet","Malibu"
716446,29,67,"amber","Red","Female","5JZ74H","Chevrolet","Express 2500"
721731,19,81,"amber","Black","Female","3G1180","Chevrolet","Suburban 2500"
728630,61,50,"amber","Black","Female","85N1F0","Chevrolet","Express 3500"
729572,84,82,"amber","Grey","Female","137D1Z","Chevrolet","Suburban 2500"
738802,81,70,"amber","Blonde","Female","L137Y8","Chevrolet","Express"
738961,60,61,"amber","Brown","Female","0J11ZD","Chevrolet","Equinox"
761727,30,50,"amber","Blonde","Female","NWJM3U","Chevrolet","Tahoe"
774621,39,66,"amber","Grey","Female","XJJDC6","Chevrolet","Astro"
784507,78,71,"amber","Green","Female","U4JFEV","Chevrolet","Astro"
840880,18,55,"amber","Grey","Female","15HT4O","Chevrolet","Corvette"
851271,31,58,"amber","Blonde","Female","B0T1J4","Chevrolet","Tahoe"
876565,79,63,"amber","Blonde","Female","HT2C7B","Chevrolet","Silverado 3500HD"
876726,30,52,"amber","Red","Female","LX2R23","Chevrolet","Silverado 1500"
881691,86,77,"amber","White","Female","HV18C4","Chevrolet","Impala"
894422,26,63,"amber","Green","Female","8L03X6","Chevrolet","Malibu"
902200,67,55,"amber","Blonde","Female","O5LCO2","Chevrolet","Monte Carlo"
908192,70,68,"amber","Red","Female","O0P551","Chevrolet","Aveo"
913266,30,64,"amber","Grey","Female","I5PPJ6","Chevrolet","Express 3500"
913857,38,81,"amber","Brown","Female","110U1P","Chevrolet","Cobalt"
942330,55,79,"amber","White","Female","F664X3","Chevrolet","Corvette"
953405,58,61,"amber","Red","Female","W467Q4","Chevrolet","Suburban"
955623,25,52,"amber","Green","Female","V1WI00","Chevrolet","Corvette"
964585,71,71,"amber","Blonde","Female","H74WS3","Chevrolet","Express 3500"
987689,27,77,"amber","Red","Female","JR3WG8","Chevrolet","Express 2500"
107867,48,50,"amber","Blue","Male","FK47DF","Chevrolet","Monte Carlo"
109100,70,64,"amber","Blue","Male","8MRTMS","Chevrolet","Cavalier"
110991,25,59,"amber","Black","Male","75Q187","Chevrolet","Classic"
117138,74,69,"amber","Green","Male","63TQVD","Chevrolet","Express 3500"
152517,26,73,"amber","Black","Male","4B5DWU","Chevrolet","Equinox"
153352,85,60,"amber","Blonde","Male","ME76UB","Chevrolet","Express 1500"
162663,28,61,"amber","Green","Male","B7E8H7","Chevrolet","Equinox"
167623,19,79,"amber","Blonde","Male","N18P8J","Chevrolet","Cavalier"
179467,65,58,"amber","Blonde","Male","ZD36E1","Chevrolet","Express 2500"
212672,76,54,"amber","Black","Male","QNX07A","Chevrolet","Suburban 1500"
215264,28,55,"amber","Black","Male","61A7NX","Chevrolet","Prizm"
225759,79,80,"amber","Grey","Male","D83578","Chevrolet","Tahoe"
237122,47,66,"amber","Brown","Male","3NKD58","Chevrolet","Silverado 1500"
238666,54,66,"amber","Brown","Male","7I6I8A","Chevrolet","HHR"
242083,53,67,"amber","Black","Male","M13DM2","Chevrolet","Blazer"
246823,82,80,"amber","Grey","Male","8K2WCG","Chevrolet","Suburban 1500"
254760,19,71,"amber","Blonde","Male","UEX266","Chevrolet","Suburban 1500"
254910,69,71,"amber","Black","Male","ND5Y1C","Chevrolet","Suburban 1500"
264236,28,69,"amber","Red","Male","G7036J","Chevrolet","Avalanche"
268675,51,70,"amber","Black","Male","E5UA33","Chevrolet","Silverado 2500"
275482,36,73,"amber","Black","Male","2VW6Q8","Chevrolet","Aveo"
284199,74,63,"amber","Brown","Male","53X357","Chevrolet","Camaro"
293609,24,62,"amber","Brown","Male","CQO5H8","Chevrolet","S10"
297176,22,80,"amber","Brown","Male","16YJFL","Chevrolet","Suburban 2500"
301783,70,67,"amber","Brown","Male","8C6L73","Chevrolet","Silverado 1500"
304979,73,55,"amber","Green","Male","T24J8P","Chevrolet","Monte Carlo"
309485,88,67,"amber","Grey","Male","7REGF3","Chevrolet","Express 1500"
319838,24,72,"amber","Black","Male","XT53W0","Chevrolet","Silverado 1500"
332022,49,59,"amber","Blonde","Male","854Y2G","Chevrolet","3500"
347127,68,61,"amber","Green","Male","UA7YA4","Chevrolet","Avalanche 2500"
349214,55,72,"amber","Red","Male","FO85H0","Chevrolet","Impala"
368160,61,66,"amber","Brown","Male","TSDKQ0","Chevrolet","Silverado 3500"
370627,49,70,"amber","Brown","Male","70378Q","Chevrolet","Express 2500"
426027,78,75,"amber","Black","Male","2WVELL","Chevrolet","Silverado 2500"
432097,56,56,"amber","Brown","Male","QJF62P","Chevrolet","3500"
433764,41,69,"amber","Grey","Male","QYIB0R","Chevrolet","Malibu"
436439,23,70,"amber","Green","Male","84560F","Chevrolet","Avalanche 1500"
442772,81,76,"amber","Green","Male","W178A0","Chevrolet","Silverado 1500"
445917,73,69,"amber","Red","Male","G83T75","Chevrolet","Aveo"
457215,35,66,"amber","Blonde","Male","WZS3P6","Chevrolet","Camaro"
460807,38,72,"amber","White","Male","46GC73","Chevrolet","Blazer"
466906,69,58,"amber","Black","Male","522YVV","Chevrolet","Colorado"
473904,32,54,"amber","Blue","Male","H1M7Q7","Chevrolet","Express 1500"
482869,26,74,"amber","Grey","Male","1K8UQ1","Chevrolet","Trailblazer"
501622,60,81,"amber","Red","Male","HF6R44","Chevrolet","Suburban 1500"
505147,22,63,"amber","Blue","Male","ZNJ2G6","Chevrolet","SSR"
523872,72,63,"amber","Green","Male","C01Y80","Chevrolet","Colorado"
540165,34,69,"amber","Red","Male","67YM1X","Chevrolet","Express 1500"
550955,78,78,"amber","White","Male","KB4643","Chevrolet","Tahoe"
556561,28,67,"amber","Black","Male","311Z1Y","Chevrolet","Avalanche"
561617,18,61,"amber","Green","Male","1U648G","Chevrolet","Silverado 1500"
566538,18,72,"amber","White","Male","5Q22E1","Chevrolet","Silverado 3500"
566934,23,76,"amber","Blonde","Male","LJC3FS","Chevrolet","Blazer"
601099,34,80,"amber","Brown","Male","O6U21O","Chevrolet","Camaro"
609523,86,54,"amber","Red","Male","W4E0B6","Chevrolet","HHR Panel"
610494,47,72,"amber","Green","Male","NQ6I7T","Chevrolet","Trailblazer"
622283,24,72,"amber","Red","Male","TF1K2W","Chevrolet","Silverado 3500"
634259,80,51,"amber","Grey","Male","6IP712","Chevrolet","Uplander"
635098,46,80,"amber","Brown","Male","L7TV4Z","Chevrolet","Metro"
638161,33,73,"amber","Green","Male","1626OK","Chevrolet","Avalanche 2500"
667431,42,66,"amber","Red","Male","627001","Chevrolet","Astro"
672155,78,50,"amber","Red","Male","F6I4IX","Chevrolet","Silverado 3500"
678155,72,63,"amber","Blonde","Male","6RGKX6","Chevrolet","Avalanche"
685636,50,71,"amber","Black","Male","21MW5I","Chevrolet","Tracker"
719199,38,60,"amber","Blonde","Male","62J848","Chevrolet","Express"
721275,31,73,"amber","Grey","Male","E8334W","Chevrolet","Lumina"
733955,62,64,"amber","Green","Male","7N5571","Chevrolet","Avalanche 1500"
741336,55,71,"amber","Red","Male","01O023","Chevrolet","Silverado 3500"
751578,66,70,"amber","Grey","Male","70QRVY","Chevrolet","Equinox"
775993,32,58,"amber","Blue","Male","TUQVCS","Chevrolet","Express"
779352,69,54,"amber","Grey","Male","N757D0","Chevrolet","Silverado 3500"
790777,19,78,"amber","Blue","Male","S3J578","Chevrolet","Prizm"
812448,66,81,"amber","White","Male","7Y16Q2","Chevrolet","Trailblazer"
818589,39,71,"amber","Red","Male","7531EX","Chevrolet","Cruze"
819025,81,68,"amber","Black","Male","DK0GO0","Chevrolet","Cobalt SS"
822426,84,59,"amber","Black","Male","63P31Q","Chevrolet","Tracker"
857021,60,63,"amber","Green","Male","DF7B1K","Chevrolet","Express 1500"
861770,61,62,"amber","Blonde","Male","TZY7TX","Chevrolet","Silverado 3500"
863880,19,73,"amber","Brown","Male","S51P11","Chevrolet","Cruze"
864485,25,56,"amber","Brown","Male","0Q4122","Chevrolet","Express 3500"
889373,75,67,"amber","White","Male","DI3806","Chevrolet","Avalanche"
897495,45,58,"amber","Blue","Male","EI0LHU","Chevrolet","Suburban 1500"
902438,87,64,"amber","Black","Male","2SDJG1","Chevrolet","S10"
906566,39,58,"amber","Black","Male","VBGMCU","Chevrolet","Avalanche"
915148,49,78,"amber","Grey","Male","1YLA1L","Chevrolet","Camaro"
915342,36,66,"amber","Blue","Male","80TDQI","Chevrolet","Cobalt SS"
933156,67,68,"amber","Black","Male","CB0K83","Chevrolet","Silverado 2500"
939407,36,67,"amber","Grey","Male","7T7EPE","Chevrolet","Camaro"
943187,74,74,"amber","Black","Male","US08TX","Chevrolet","Sonic"
949927,73,71,"amber","Green","Male","24H8G6","Chevrolet","Venture"
962574,72,66,"amber","White","Male","8J0YR6","Chevrolet","Equinox"
101640,87,67,"amber","Black","Male","3U18J6","Volvo","S60"
111403,31,66,"amber","Black","Male","UW56PM","Jeep","Compass"
112994,36,62,"amber","Black","Male","12W3JK","Dodge","Ram"
116885,46,71,"amber","Black","Male","WM6IZ4","Pontiac","Bonneville"
120222,34,55,"amber","Black","Male","78D543","Ford","Taurus"
135105,76,61,"amber","Black","Male","ALK82F","Toyota","Celica"
136059,59,73,"amber","Black","Male","88P215","Toyota","Sienna"
136879,22,73,"amber","Black","Male","RS10GL","Mercury","Sable"
147279,85,63,"amber","Black","Male","H6450E","Land Rover","Freelander"
164423,47,52,"amber","Black","Male","8ADRJY","Dodge","Grand Caravan"
164631,18,53,"amber","Black","Male","5NYGT4","Land Rover","Range Rover Evoque"
175084,63,53,"amber","Black","Male","Z32Z8R","Oldsmobile","Bravada"
187595,26,67,"amber","Black","Male","23JG23","Mercedes-Benz","SLS AMG"
193423,40,70,"amber","Black","Male","MZ3H2R","Volvo","XC60"
208753,19,67,"amber","Black","Male","7851Y6","Ford","F-Series"
223124,44,68,"amber","Black","Male","2132TN","Acura","MDX"
230401,58,65,"amber","Black","Male","5S22Q8","GMC","Sierra 3500"
248764,47,73,"amber","Black","Male","ENJV3Z","Volvo","V70"
260421,23,54,"amber","Black","Male","M831SG","Ford","F350"
270913,59,66,"amber","Black","Male","N8PG36","Ford","F-250 Super Duty"
277467,78,52,"amber","Black","Male","21WG0O","Lexus","SC"
285623,89,64,"amber","Black","Male","VEM532","Infiniti","G"
330747,74,68,"amber","Black","Male","342825","Dodge","Ram 3500"
338261,26,80,"amber","Black","Male","U47QMS","Nissan","Sentra"
338856,37,70,"amber","Black","Male","UV2452","Audi","A7"
346164,52,62,"amber","Black","Male","611UEA","Land Rover","Discovery"
347338,64,64,"amber","Black","Male","Y6F0G1","Daewoo","Lanos"
352042,18,79,"amber","Black","Male","026JWQ","Porsche","Cayman"
360185,57,65,"amber","Black","Male","53B172","Lotus","Elise"
361482,56,75,"amber","Black","Male","VQ600U","Nissan","350Z"
368720,30,68,"amber","Black","Male","6L27MF","Audi","A4"
372809,64,56,"amber","Black","Male","T438H0","Acura","NSX"
381263,21,50,"amber","Black","Male","61UDM5","Ford","Escort ZX2"
407507,45,68,"amber","Black","Male","L76THR","Morgan","Aero 8"
421616,57,51,"amber","Black","Male","1214ID","Lamborghini","Murciélago"
447456,26,64,"amber","Black","Male","JIR061","Kia","Borrego"
453757,79,61,"amber","Black","Male","6DU4P2","BMW","X3"
465245,22,57,"amber","Black","Male","ZXEOBV","Saab","9-5"
467027,41,61,"amber","Black","Male","7H06NX","GMC","Sonoma"
468030,71,60,"amber","Black","Male","2XO331","Hyundai","Elantra"
470630,88,59,"amber","Black","Male","Z76I7X","Lexus","IS"
494341,71,81,"amber","Black","Male","D060B2","Pontiac","Torrent"
496712,36,81,"amber","Black","Male","6CY7IQ","Audi","S8"
500799,72,69,"amber","Black","Male","V0X1H7","Mercury","Mariner"
503881,66,82,"amber","Black","Male","0ZY2U2","Mitsubishi","Mirage"
508881,52,55,"amber","Black","Male","F61DEJ","Dodge","Ram 2500"
514337,47,50,"amber","Black","Male","8Y4J5B","Lincoln","Town Car"
522070,33,82,"amber","Black","Male","25DCE1","Dodge","Stratus"
527869,42,66,"amber","Black","Male","RR04PS","BMW","530"
530273,32,60,"amber","Black","Male","365XYI","Subaru","Forester"
537334,73,52,"amber","Black","Male","20UD8S","Mercedes-Benz","G-Class"
547798,34,76,"amber","Black","Male","185K76","Isuzu","i-Series"
569847,55,63,"amber","Black","Male","X0M7MP","GMC","Savana 1500"
573007,28,72,"amber","Black","Male","RY34OO","Honda","Prelude"
578595,43,75,"amber","Black","Male","1315W1","Ford","Econoline E250"
581510,85,72,"amber","Black","Male","08V3FO","BMW","M3"
588073,60,50,"amber","Black","Male","TWC42R","Mazda","Protege5"
589917,47,61,"amber","Black","Male","A3NW2Y","GMC","Canyon"
607069,79,75,"amber","Black","Male","NU0C2J","Honda","CR-V"
608566,20,55,"amber","Black","Male","0KQ7LO","GMC","Yukon"
631116,34,69,"amber","Black","Male","B3LE8C","Hyundai","Santa Fe"
634629,21,66,"amber","Black","Male","115I6P","Mitsubishi","GTO"
634998,71,69,"amber","Black","Male","OR41X4","Dodge","Ram Van 1500"
650582,54,63,"amber","Black","Male","TX7CDC","Buick","LeSabre"
651775,78,56,"amber","Black","Male","4C1J8I","Toyota","MR2"
653883,50,65,"amber","Black","Male","1I1H4I","Suzuki","Aerio"
683157,72,68,"amber","Black","Male","X50CU3","Dodge","Ram Van 3500"
687786,31,72,"amber","Black","Male","U0K0A6","Jeep","Commander"
693462,40,79,"amber","Black","Male","4CJ7ZJ","Acura","TSX"
731042,61,51,"amber","Black","Male","GG0E6Z","GMC","Yukon XL 2500"
740475,47,77,"amber","Black","Male","26S42I","Toyota","Camry Hybrid"
770304,22,55,"amber","Black","Male","2S51J2","Nissan","Frontier"
776311,42,64,"amber","Black","Male","B8N741","Mercedes-Benz","R-Class"
787557,37,82,"amber","Black","Male","2PR0M5","Infiniti","G"
796898,32,53,"amber","Black","Male","U12TOP","Ford","Escape"
808745,48,74,"amber","Black","Male","5ZWZB1","Suzuki","Daewoo Lacetti"
816097,68,77,"amber","Black","Male","U3TXUU","Jeep","Commander"
850727,34,64,"amber","Black","Male","3E410Z","Rolls-Royce","Ghost"
851210,79,77,"amber","Black","Male","MA6GJ3","Land Rover","Discovery"
867451,86,59,"amber","Black","Male","G3LK38","Isuzu","i-Series"
877846,69,81,"amber","Black","Male","RWOV0K","Volvo","S80"
890063,59,73,"amber","Black","Male","O5D6OA","Toyota","Sienna"
921147,56,77,"amber","Black","Male","Q84X4F","Ford","E350"
929146,25,54,"amber","Black","Male","O05XA2","Toyota","Matrix"
936720,18,52,"amber","Black","Male","7RXFDS","Infiniti","QX"
946580,88,55,"amber","Black","Male","8615S8","Ford","Freestar"
971080,82,54,"amber","Black","Male","H0IDKE","Mercury","Monterey"
971249,61,75,"amber","Black","Male","1XHV4S","Ford","Expedition"
985279,60,59,"amber","Black","Male","27GIED","Volvo","S80"
998157,61,54,"amber","Black","Male","105077","BMW","650"
998237,39,65,"amber","Black","Male","V13Y51","Acura","NSX"
115180,83,53,"amber","Red","Male","R202IE","Pontiac","GTO"
117514,39,52,"amber","Red","Male","IU6H80","Toyota","Camry Hybrid"
119248,45,78,"amber","Red","Male","7ECDVK","Lexus","LS"
125949,64,66,"amber","Red","Male","67Y52T","Volkswagen","Passat"
127441,88,62,"amber","Red","Male","6PT37G","MINI","Cooper Clubman"
128492,36,57,"amber","Red","Male","Y8378U","BMW","7 Series"
129125,62,60,"amber","Red","Male","8SJ337","Land Rover","Freelander"
130247,19,56,"amber","Red","Male","R76IC7","Dodge","Ram 2500"
133831,39,56,"amber","Red","Male","117YA2","Mazda","Miata MX-5"
158311,52,61,"amber","Red","Male","PO7713","Kia","Amanti"
204670,46,75,"amber","Red","Male","4EOU6V","Cadillac","STS"
206712,53,77,"amber","Red","Male","GU8521","Mitsubishi","Endeavor"
209296,78,51,"amber","Red","Male","SB64EA","Toyota","Prius Plug-in Hybrid"
220909,73,57,"amber","Red","Male","20082Q","Audi","S6"
222248,49,75,"amber","Red","Male","GY34U2","Pontiac","Grand Am"
242649,37,68,"amber","Red","Male","H072LL","Lexus","ES"
248578,37,51,"amber","Red","Male","RJLT63","Dodge","Dakota Club"
250772,40,64,"amber","Red","Male","BYQ2E7","Dodge","Ram 3500"
251845,25,62,"amber","Red","Male","563RWY","Acura","NSX"
259166,88,74,"amber","Red","Male","0Z40GI","Mercedes-Benz","E-Class"
260364,61,67,"amber","Red","Male","2X5420","Buick","Lucerne"
281605,82,79,"amber","Red","Male","65X1C7","Honda","Pilot"
305468,86,54,"amber","Red","Male","18KDM4","Mazda","Mazda5"
328677,50,74,"amber","Red","Male","KQ444Y","BMW","550"
355639,23,53,"amber","Red","Male","R04220","Dodge","Viper"
361725,49,63,"amber","Red","Male","AA4GLH","Isuzu","Trooper"
364930,30,62,"amber","Red","Male","4N0E7O","Ford","Th!nk"
365627,41,82,"amber","Red","Male","21V8L4","HUMMER","H3T"
371363,43,51,"amber","Red","Male","8IRP51","Honda","Pilot"
387038,88,57,"amber","Red","Male","Y4RHEK","Saturn","Sky"
389437,31,72,"amber","Red","Male","6SO8RR","Mazda","B-Series Plus"
394011,23,80,"amber","Red","Male","ASB72G","Porsche","911"
399097,23,81,"amber","Red","Male","74EGI3","Honda","CR-V"
403043,37,75,"amber","Red","Male","L524NX","Infiniti","G"
404822,63,72,"amber","Red","Male","T487TG","Volkswagen","Eurovan"
411498,46,74,"amber","Red","Male","3GA653","Jeep","Grand Cherokee"
434338,56,56,"amber","Red","Male","PT37XV","Ford","Taurus"
439639,37,79,"amber","Red","Male","KI8250","Dodge","Dakota Club"
444965,27,78,"amber","Red","Male","61T423","Porsche","911"
448082,63,64,"amber","Red","Male","5033W8","Ford","F250"
456233,40,58,"amber","Red","Male","8XP524","Lincoln","Continental"
461401,54,51,"amber","Red","Male","687V7Y","Mercury","Mountaineer"
462640,27,61,"amber","Red","Male","D2CV1A","Morgan","Aero 8"
470640,69,61,"amber","Red","Male","48JKQ8","Toyota","Sienna"
473884,76,52,"amber","Red","Male","8Z25V3","Toyota","Land Cruiser"
502925,36,70,"amber","Red","Male","8B7PO6","GMC","Envoy XUV"
503280,62,52,"amber","Red","Male","N4C86L","Bentley","Continental GTC"
506521,72,55,"amber","Red","Male","H115H6","Mercedes-Benz","CL-Class"
507917,86,81,"amber","Red","Male","ZCVLX8","Toyota","Sequoia"
532116,20,64,"amber","Red","Male","48146M","Dodge","Ram 1500"
533328,72,74,"amber","Red","Male","CD2526","Mercedes-Benz","M-Class"
533877,54,50,"amber","Red","Male","X4XQ8U","Chrysler","Concorde"
557219,30,74,"amber","Red","Male","5I4152","Cadillac","XLR"
559759,55,76,"amber","Red","Male","847L5K","Ford","Econoline E350"
565655,79,54,"amber","Red","Male","8RN687","Suzuki","Reno"
567332,80,50,"amber","Red","Male","06HK10","Ford","Windstar"
577514,64,51,"amber","Red","Male","RME265","Dodge","Caravan"
588281,40,65,"amber","Red","Male","AA4223","Chrysler","Crossfire"
590590,61,80,"amber","Red","Male","DIGG6Q","Nissan","Murano"
607688,43,66,"amber","Red","Male","LWP42Z","BMW","M6"
625479,78,79,"amber","Red","Male","02W0R7","Dodge","Grand Caravan"
629373,53,71,"amber","Red","Male","VGW12M","Mazda","B-Series Plus"
630341,88,71,"amber","Red","Male","732768","Nissan","Titan"
638802,85,62,"amber","Red","Male","ORTNE8","Toyota","Solara"
647833,34,63,"amber","Red","Male","0K8N18","Honda","Ridgeline"
675809,62,70,"amber","Red","Male","5HG1ES","Volvo","S40"
679254,86,57,"amber","Red","Male","O71344","Toyota","Tacoma"
697824,60,76,"amber","Red","Male","TA8S03","Dodge","Ram Van 1500"
702462,28,75,"amber","Red","Male","7BJ2ZQ","Volvo","S60"
706837,62,71,"amber","Red","Male","7087U2","Kia","Sedona"
713142,47,59,"amber","Red","Male","AARVPT","Maybach","57"
733478,32,61,"amber","Red","Male","TCM36Y","Dodge","Ram 1500"
763360,22,70,"amber","Red","Male","0XH8S1","Toyota","Sequoia"
768531,56,78,"amber","Red","Male","3S24N7","Lincoln","Continental"
774762,77,53,"amber","Red","Male","55Y25P","GMC","Sierra 1500"
786319,75,53,"amber","Red","Male","G1M64M","Dodge","Stratus"
787875,33,52,"amber","Red","Male","H1JQ81","Jeep","Wrangler"
794896,70,52,"amber","Red","Male","XJVF81","Plymouth","Voyager"
796968,22,81,"amber","Red","Male","H80CN8","Mercury","Milan"
802987,59,70,"amber","Red","Male","HM04R1","Jaguar","XK Series"
811597,26,70,"amber","Red","Male","R637M6","Toyota","RAV4"
825950,60,74,"amber","Red","Male","JX4WN0","Aston Martin","DB9"
828332,87,60,"amber","Red","Male","7GF084","Kia","Carens"
837103,50,50,"amber","Red","Male","2CF83M","Pontiac","G6"
837337,67,58,"amber","Red","Male","01L727","Mercury","Milan"
842551,26,64,"amber","Red","Male","X6GY00","Toyota","Highlander"
889774,25,68,"amber","Red","Male","06V062","Porsche","Boxster"
895755,22,55,"amber","Red","Male","WTZL7V","Dodge","Dakota"
906393,51,81,"amber","Red","Male","0RP4JQ","Chrysler","Pacifica"
912642,82,79,"amber","Red","Male","M5W713","Audi","S6"
917093,76,82,"amber","Red","Male","1IE53P","Ford","Escape"
928974,83,67,"amber","Red","Male","EI4U5Z","Jaguar","X-Type"
946970,37,68,"amber","Red","Male","81G488","Mazda","626"
951285,83,61,"amber","Red","Male","OIY2TO","Acura","TL"
953124,62,55,"amber","Red","Male","BD063I","Honda","CR-V"
958796,43,52,"amber","Red","Male","O0L8N0","Dodge","Ram 2500"
965484,56,55,"amber","Red","Male","568W6Y","Land Rover","Discovery"
966054,39,71,"amber","Red","Male","VH60N8","Cadillac","STS-V"
985009,61,60,"amber","Red","Male","7FJ1Z4","Porsche","911"
992138,47,77,"amber","Red","Male","AYYUK7","Nissan","350Z"
103417,63,54,"amber","White","Male","12LBWW","Ford","F-Series Super Duty"
119343,36,81,"amber","White","Male","ULOUNT","Pontiac","Bonneville"
121232,75,53,"amber","White","Male","M7Z7N5","Honda","Insight"
126441,75,61,"amber","White","Male","J56440","Toyota","Land Cruiser"
136678,22,64,"amber","White","Male","K6018N","GMC","Acadia"
137690,85,72,"amber","White","Male","5R264X","Lamborghini","Gallardo"
139116,89,52,"amber","White","Male","B27D40","Mercedes-Benz","E-Class"
141484,81,51,"amber","White","Male","61S07S","Honda","CR-V"
143489,46,68,"amber","White","Male","00WPAW","Mercedes-Benz","S-Class"
146439,32,63,"amber","White","Male","48SO2Y","Kia","Rio"
149661,29,73,"amber","White","Male","3O701C","Rolls-Royce","Ghost"
156429,62,66,"amber","White","Male","676521","Subaru","Tribeca"
161977,79,73,"amber","White","Male","C0V520","Infiniti","G"
171352,53,72,"amber","White","Male","TL4XAT","Dodge","Grand Caravan"
185077,51,72,"amber","White","Male","O05YEF","Nissan","Rogue"
198297,81,68,"amber","White","Male","0I0SCA","Ford","Taurus"
204018,76,62,"amber","White","Male","X102ZT","Volvo","C70"
215126,67,75,"amber","White","Male","0N2723","Mercedes-Benz","SL-Class"
216294,18,50,"amber","White","Male","HD36IH","Dodge","Charger"
222884,53,68,"amber","White","Male","USN7VF","Acura","TL"
233030,22,59,"amber","White","Male","BPK11Y","Maybach","57"
242403,67,76,"amber","White","Male","E7218M","Mercedes-Benz","CL-Class"
249962,50,55,"amber","White","Male","5714PT","Ford","Five Hundred"
281277,45,56,"amber","White","Male","FWZ21V","Nissan","Murano"
324614,24,70,"amber","White","Male","U181XV","Mercury","Monterey"
337017,28,74,"amber","White","Male","807517","Mercedes-Benz","M-Class"
359131,87,69,"amber","White","Male","C1WF1Z","Dodge","Ram 3500"
362502,89,81,"amber","White","Male","Y8WB1F","Audi","Q7"
362773,62,71,"amber","White","Male","5FXNCU","Ford","F350"
372372,56,59,"amber","White","Male","3L8WKM","Oldsmobile","Achieva"
372672,86,75,"amber","White","Male","R2RP73","GMC","Sierra 2500"
378124,71,67,"amber","White","Male","EH06DM","Nissan","JUKE"
379619,77,57,"amber","White","Male","I5642C","GMC","Savana 3500"
397596,76,68,"amber","White","Male","3L51T1","Acura","TL"
399575,43,75,"amber","White","Male","7X2L53","Buick","Lucerne"
407939,74,53,"amber","White","Male","SJRYH7","Volkswagen","Jetta"
417643,76,78,"amber","White","Male","2ZRZ3U","Toyota","T100 Xtra"
441315,86,58,"amber","White","Male","1637FY","GMC","Savana 1500"
458873,36,54,"amber","White","Male","G0UUL7","Nissan","Titan"
464830,70,79,"amber","White","Male","KCI7W7","Mitsubishi","Lancer"
465992,86,56,"amber","White","Male","728457","Toyota","MR2"
467282,72,73,"amber","White","Male","GA7883","BMW","X6 M"
471785,76,51,"amber","White","Male","07QSVW","Mercury","Monterey"
472574,26,66,"amber","White","Male","D20823","Kia","Spectra"
473671,82,68,"amber","White","Male","328J53","Oldsmobile","Bravada"
482379,44,56,"amber","White","Male","1P162C","GMC","Envoy"
485265,19,71,"amber","White","Male","DSQT4W","Chrysler","Town & Country"
489675,53,69,"amber","White","Male","KQLGB6","Ford","F250"
489888,38,51,"amber","White","Male","TD68QM","Audi","TT"
504495,67,75,"amber","White","Male","VB6R8O","BMW","X5 M"
511479,87,76,"amber","White","Male","VP1OS5","Pontiac","Grand Am"
515233,79,82,"amber","White","Male","KGZ1SX","Lexus","LX"
517429,23,53,"amber","White","Male","28ZCHX","Kia","Rio"
531368,84,60,"amber","White","Male","VZM178","Lincoln","MKX"
532695,21,77,"amber","White","Male","6FAELJ","Lexus","RX"
533165,48,65,"amber","White","Male","8S7353","Jeep","Liberty"
547196,66,61,"amber","White","Male","I421IG","Ford","Fusion"
552263,86,82,"amber","White","Male","527O7Z","BMW","3 Series"
557976,36,74,"amber","White","Male","IXQGQ2","Chrysler","300M"
560402,44,64,"amber","White","Male","5I0O82","Mercedes-Benz","CLK-Class"
564097,67,58,"amber","White","Male","JJ243X","Dodge","Dakota"
573532,55,51,"amber","White","Male","OG688Q","BMW","Z8"
600491,58,64,"amber","White","Male","5RG5SC","Maybach","57"
602106,47,78,"amber","White","Male","Z8P18O","Toyota","Yaris"
607542,26,60,"amber","White","Male","1NAQGR","Dodge","Dakota Club"
608836,32,64,"amber","White","Male","562UCW","GMC","Safari"
637579,37,73,"amber","White","Male","1G07SG","Buick","Century"
637821,89,50,"amber","White","Male","Q1225C","GMC","Acadia"
638311,72,63,"amber","White","Male","0M846T","Tesla","Model S"
640491,54,73,"amber","White","Male","PCOFDG","Lincoln","Navigator"
644191,69,74,"amber","White","Male","37T34X","Volkswagen","Eurovan"
652181,72,70,"amber","White","Male","PC8UA2","Hyundai","Elantra"
672397,48,82,"amber","White","Male","T7402W","Volvo","S60"
723870,28,81,"amber","White","Male","7H23U7","GMC","Yukon XL 1500"
725748,29,67,"amber","White","Male","3SX405","Volvo","V70"
731564,51,58,"amber","White","Male","I13841","Dodge","Dakota"
738854,26,56,"amber","White","Male","E622ZX","Morgan","Aero 8"
743101,84,64,"amber","White","Male","HEUWUY","Kia","Sportage"
768863,84,74,"amber","White","Male","K4FRL5","Toyota","FJ Cruiser"
793567,77,73,"amber","White","Male","5L117V","Mercedes-Benz","SLK-Class"
801387,79,55,"amber","White","Male","34W8NT","HUMMER","H1"
802562,71,58,"amber","White","Male","280O5B","Kia","Sorento"
